ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
ลาดกระบัง,511,-,668.9,320000000,3162,1000,3-28(1)-57/31,3162,บริษัท เอลต้า จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 500 เครื่อง) ถักถุงเท้า (จำนวนเครื่องถักถุงเท้า 200 เครื่อง),3288285,10520,ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,0
ลาดกระบัง,"223/3,223/4,223/7",,6357.07,3050000,3163,45,3-22(2)-13/22,3163,บริษัท งามดี จำกัด,"ทอผ้าปั่นด้ายและทำสำลี(จำนวนเครื่องทอ222เครื่องจำนวนแกนปั่นด้าย44,936แกน)",2352414,10520,ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,
อ่อนนุช-ลาดกระบัง,50,ลาดกระบัง 16,1346.5,4700000,3164,8,3-70-20/54,3164,นายบุญทวี ศิลปลีลา,ผลิตอะไหล่รถแทรคเตอร์ แปรรูปผลิตภัณฑ์โลหะ และอบ-เชื่อมโลหะทั่วไป,02-7279406,10520,ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,
ร่มเกล้า,16,,734.15,900000,3165,8,ศ3-37-20/35,3165,บริษัท แนชั่นแนลเฟอร์นิเจอร์ จำกัด,ทำเครื่องเรือนจากไม้,,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,
ร่มเกล้า,99,,50.67,6500000,3166,50,3-77(2)-30/34,3166,นายวรเศรษฐ์ ธนเจตน์สุกุล,ทำเบาะรถยนต์และรถจักรยานยนต์,,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,
ร่มเกล้า,119,,145,40000000,3167,40,3-77(2)-28/53,3167,บริษัท เยอรมัน มอเตอร์ เวอร์ค จำกัด,ทำอุปกรณ์อะไหล่รถยนต์ ประกอบ ดัดแปลง เลี่ยนแปลงสภาพรถยนต์,02-915-1991,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,4
ร่มเกล้า,1-ก.พ.,ร่มเกล้า 21/1,2250,18000000,3168,17,3-14-52/52,3168,บริษัท ร่มเกล้าดีเวลลอปเมนท์ จำกัด,ผลิตน้ำแข็งซอง ได้ 840 ซอง/วัน และน้ำแข็งก้อนเล็ก ได้ 120 ตัน/วัน,,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,
ร่มเกล้า,208,,125,5500000,3169,20,3-63(2)-29/57,3169,บริษัท บี.เค.เม็ททอลซีท (ร่มเกล้า) จำกัด,หลังคาเหล็ก แประแนงเหล็ก โครงสร้างหลังคาเหล็ก,,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,
ร่มเกล้า,142,,138.27,17000000,3170,12,3-10(1)-6/55,3170,บริษัท กูเท อินเตอร์เนชั่นแนล จำกัด,ผลิตและจำหน่ายขนมปัง เบเกอรี่ทุกประเภท และสินค้าเบ็ดเตล็ด,,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,
ร่มเกล้า,223,-,17.35,500000,3171,4,3-95(1)-142/42,3171,เทพศิรินทร์ยนตการ,ซ่อมเคาะพ่นสีรถยนต์,,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,3
พุทธมณฑลสาย 4,"66/43-47, 67/9",เกียรติร่วมมิตร,160,23000000,3172,6,3-24-1/46,3172,บริษัท ปกรณ์ เท็กซ์ไทล์ จำกัด,ถักผ้ายืด,02-8140261,10170,ทวีวัฒนา,ทวีวัฒนา,กรุงเทพมหานคร,-
ประชาอุทิศ,247,ประชาอุทิศ 69,19.5,3700000,3173,4,3-95(1)-158/47,3173,อู่วัชระเซอร์วิส,ซ่อมและพ่นสีรถยนต์,0 2427 3333,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
,"4,6,8,10",พุทธบูชา 36 แยก 1,18028.61,40000000,3174,55,3-53(1)-37/47,3174,บริษัท ซีเอสพีซี พลาสเทคอินดัสเทรียล จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น ตะกร้า กล่อง กะละมัง,0 2870 7422,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
,156,พุทธบูชา39 แยก 1-1,99.5,12000000,3175,25,3-64(13)-33/40,3175,บริษัท พี.เอส.เอ๊าท์โพรดัคชั่น จำกัด,รับจ้างกลึงเจาะคว้านไสและเชื่อมโลหะ,8706141,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
,24,พุทธบูชา 36,29,6500000,3176,15,3-64(2)-24/35,3176,บริษัท ที.เจ.อินดัสทรี (1992) จำกัด,ทำผลิตภัณฑ์จากโลหะ เช่น เหรียญ และเครื่องหมายต่าง ๆ,,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
สุขสวัสดิ์,255/1,สุขสวัสดิ์ 64,56.24,2700000,3177,24,3-36(1)-9/28,3177,บริษัท สหกระสวย จำกัด,ทำกระสวย,4327379,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
,"3,1,5",,597.31,10500000,3178,86,3-53(4)-46/22,3178,บริษัท มหาเอเซีย จำกัด,ผลิตกล่องพลาสติกบรรจุเทปบันทึกเสียง แบ่งบรรจุเทป ซอยเทป และตัดเทป ผลิตผลิตภัณฑ์พลาสติกทุกชนิด เช่น ฝาจุกพลาสติก หลอดพลาสติก ฯลฯ,,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
,13,ประชาอุทิศ 35,467.25,1700000,3179,11,3-63(4)-1/21,3179,บริษัท สวัสดิ์อุดมคอนสตรัคชั่น จำกัด,ทำหม้อน้ำและถังขนาดใหญ่,4625231,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
ประชาอุทิศ,5,ประชาอุทิศ 35,365.59,1700000,3180,20,3-64(9)-12/16,3180,ห้างหุ้นส่วนจำกัด สวนธนเมตัลเวอร์ค,ทำเตาแก๊ส ตะเกียงน้ำมันก๊าด และรับจ้างปั๊มโลหะ,4275637,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
สุขสวัสดิ์,333,สุดสวาสดิ์ 62,127.01,500000,3181,23,3-63(2)-22/26,3181,ห้างหุ้นส่วนจำกัด ทรงกิจโลหะการ,"ทำบานเกล็ดหน้าต่างและบานพับ ได้ปีละ 72,000 ชิ้น",4669128,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,4
พระรามที่ 2,26/27-28,จันทร์พริ้ง,70.8,2000000,3182,15,3-53(1)-26/37,3182,ห้างหุ้นส่วนจำกัด สยามแวร์,ทำผลิตภัณฑ์ของใช้พลาสติก เช่น ขา หูจับหม้อข้าว และอุปกรณ์ไฟฟ้า,4689450,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,3
พระรามที่ 2,412,-,132,1200000,3183,3,3-63(2)-29/22,3183,แสงเจริญโลหะกิจ,ทำบังตาประตูเหล็ก,,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
,15,ประชาอุทิศ 33 แยก 9,122.87,7000000,3184,93,3-53(4)-2/45,3184,บริษัท อรุณสยาม ยูนิพลาสต์ จำกัด,ผลิตผลิคภัณฑ์พลาสติก เช่น กระเป๋า ซอง บรรจุภัณฑ์พลาสติก,,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
