GPS_lng,ตำบล,ประกอบกิจการ,คนงานรวม,เลขทะเบียนเดิม,ถนน,เลขที่,คนงานชาย,จังหวัด,โทรศัพท์,หมู่,ผู้ประกอบการ,ซอย,ชื่อโรงงาน,ไปรษณีย์,คนงานหญิง,_id,อำเภอ,GPS_lat,เงินทุนรวม
,งิ้วราย,ผลิตและประกอบเครื่องชั่ง,28,จ2-69-11/64นฐ,ศาลายา-นครชัยศรี,เลขที่ -,28,นครปฐม,34332211,3,บริษัท เอส เค เอส เอ็นจิเนียริ่ง แอนด์ เซอร์วิส จำกัด,,บริษัท เอส เค เอส เอ็นจิเนียริ่ง แอนด์ เซอร์วิส จำกัด,73120,0,703,นครชัยศรี,,50300000
,วังตะกู,ผลิตเครื่องชั่ง,20,จ2-69-14/64นฐ,มาลัยแมน,เลขที่ 67/1,20,นครปฐม,,6,บริษัท วี ที เทพอำนวยสเกล จำกัด,-,บริษัท วี ที เทพอำนวยสเกล จำกัด,73000,0,704,เมืองนครปฐม,,3000000
,ลำพยา,ผลิต ประกอบ ดัดแปลง และซ่อมแซมลิฟท์ยกรถยนต์,5,จ2-70-36/64นฐ,,เลขที่ 13/1,5,นครปฐม,,1,นางณัฎฐินี โจมจตุรงค์,,นางณัฎฐินี โจมจตุรงค์,73000,0,705,เมืองนครปฐม,,5250000
,บ้านใหม่,โรงงานผลิต ประกอบ ดัดแปลง หรือซ่อมแซมเครื่องจักรหรือผลิตภัณฑ์ที่ระบุไว้ในลำดับที่ 70 เฉพาะที่ใช้ไฟฟ้า เฉพาะที่ใช้ไฟฟ้าหรือเครื่องยนต์ไฟฟ้า เครื่องกำเนิดไฟฟ้า หม้อแปลงแรงไฟฟ้า เครื่องสับหรือบังคับไฟฟ้า เครื่องใช้สำหรับแผงไฟฟ้า เครื่องเปลี่ยนทางไฟฟ้า เครื่องส่งหรือจำหน่ายไฟฟ้า เครื่องสำหรับใช้บังคับไฟฟ้า หรือเครื่องเชื่อมไฟ,21,จ2-71-30/64นฐ,,เลขที่ 99/24,19,นครปฐม,,4,บริษัท บีเจเอส เอ็นจิเนียริ่ง จำกัด,,บริษัท บีเจเอส เอ็นจิเนียริ่ง จำกัด,73110,2,706,สามพราน,,31500000
100.32165,กระทุ่มล้ม,ผลิตและประกอบลำโพง,135,จ2-72-1/37นฐ,,เลขที่ 1/2,90,นครปฐม,,9,บริษัท เค.เอช.แอล.กรุ๊ป อินดัสทรี่ส์ จำกัด ,,บริษัท เค.เอช.แอล.กรุ๊ป อินดัสทรี่ส์ จำกัด,73220,45,707,สามพราน,13.74706667,30000000
,หอมเกร็ด,ซ่อมแซม เครื่องรับโทรทัศน์ วิทยุ เครื่องกระจายเสียง,70,จ2-72-19/64นฐ,พุทธมณฑลสาย 7,เลขที่ 24/36,40,นครปฐม,,3,บริษัท ไทย ฮาเบล อินดัสเตรียล จำกัด,,บริษัท ไทย ฮาเบล อินดัสเตรียล จำกัด,73110,30,708,สามพราน,,40000000
,บางแก้วฟ้า,ผลิต ประกอบ ดัดแปลง และซ่อมแซมอุปกรณ์เครื่องกระจายเสียงหรือบันทึกเสียง เช่น ตู้ลำโพง ดอกลำโพง ไมโครโฟน แอมป์ขยาย และเครื่องเล่นดีวีดี,25,จ2-72-27/64นฐ,,เลขที่ 99/9,17,นครปฐม,,1,บริษัท ต้าหมิง จำกัด,,บริษัท ต้าหมิง จำกัด,73120,8,709,นครชัยศรี,,33000000
100.3099833,ศาลายา,ประกอบเครื่องใช้ไฟฟ้า และอุปกรณ์อิเล็คทรอนิกส์ทุกชนิด,50,จ2-72-3/46นฐ,ศาลายา-บางภาษี,เลขที่ 185/8,20,นครปฐม,,5,บริษัท แมกซ์ คอมโพเทค (ประเทศไทย) จำกัด,-,บริษัท แมกซ์ คอมโพเทค (ประเทศไทย) จำกัด,73170,30,710,พุทธมณฑล,13.8335,5500000
,บางระกำ,โรงงานผลิต ประกอบ ดัดแปลง หรือซ่อมแซมเครื่องรับวิทยุ เครื่องรับสัญญาณ รวมถึงการผลิตอุปกรณ์หรือชิ้นส่วนสำหรับใช้เครื่องอีเล็กโทรนิกส์ และโรงงานประกอบกิจการเกี่ยวกับอุปกรณ์ไฟฟ้า เช่น หลอดไฟแอล อี ดี (L E D),43,จ2-72-32/64นฐ,,เลขที่ 99,17,นครปฐม,,5,บริษัท ซี.ที.เทคโนโลยี แอนด์ คอนซูมเมอร์ จำกัด,,บริษัท ซี.ที.เทคโนโลยี แอนด์ คอนซูมเมอร์ จำกัด,10110,26,711,นครชัยศรี,,85752000
,บางภาษี,ประกอบชุดสายไฟสำหรับเครื่องใช้ไฟฟ้า,54,จ2-73-2/67นฐ,,เลขที่ 373,5,นครปฐม,094-9879565,12,บริษัท ริกเกอร์ทรอนิค จำกัด,,บริษัท ริกเกอร์ทรอนิค จำกัด,73130,49,712,บางเลน,,21000000
,ทุ่งลูกนก,การทำชิ้นส่วนอุุปกรณ์สำหรับจักรยานยนต์,3,จ2-78(2)-2/61นฐ,,เลขที่ 159,1,นครปฐม,,12,นางศรัญญา ภักดี,,ที พี เอส ออโต้พาร์ท,73140,2,713,กำแพงแสน,,2800000
,นราภิรมย์,"แบ่งและบรรจุน้ำมะพร้าว, บรรจุน้ำหวานมะพร้าว, บรรจุอาหารและเครื่องดื่ม",5,จ2-8(1)-16/64นฐ,,เลขที่ 163,2,นครปฐม,,1,นายจักรพันธ์ ธรรมวิเศษศรี,,นายจักรพันธ์ ธรรมวิเศษศรี,73170,3,714,บางเลน,,21722000
,หอมเกร็ด,ผลิตเครื่องมือแพทย์ เช่น ชุดทำรากฟันเทียม เป็นต้น,11,จ2-81(3)-8/64นฐ,เพชรเกษม,เลขที่ 110,7,นครปฐม,,2,บริษัท มหาสวัสดิ์เทคโนโลยี จำกัด,,บริษัท มหาสวัสดิ์เทคโนโลยี จำกัด,73110,4,715,สามพราน,,34000000
,นราภิรมย์,ผลิตตุ๊กตาของเล่น และชิ้นส่วนตุ๊กตาของเล่น,52,จ2-87(1)-4/64นฐ,,เลขที่ 88/16,44,นครปฐม,,2,บริษัท แซนต้าคิดส์ จำกัด,,บริษัท แซนต้าคิดส์ จำกัด,73130,8,716,บางเลน,,15500000
,ทุ่งลูกนก,คัดแยก และแบ่งบรรจุผักสดและผลไม้โดยไม่มีการผลิต,30,จ2-91(1)-20/64นฐ,จันทรุเบกษา,เลขที่ 8,6,นครปฐม,,4,ห้างหุ้นส่วนจำกัด ลองเทิม เทรดดิ้ง,,ห้างหุ้นส่วนจำกัด ลองเทิม เทรดดิ้ง,73140,24,717,กำแพงแสน,,14000000
,นราภิรมย์,"แบ่ง, บรรจุจารบี น้ำมันหล่อลื่น",4,จ2-91(1)-21/64นฐ,,เลขที่ 159,4,นครปฐม,,1,ห้างหุ้นส่วนจำกัด เจ.ซี.ออยล์ เทรดดิ้ง,,ห้างหุ้นส่วนจำกัด เจ.ซี.ออยล์ เทรดดิ้ง,73220,0,718,บางเลน,,17276000
,หนองปากโลง,โรงงานห้องเย็นถนอมสัตว์น้ำแปรรูปและบรรจุพืช ผัก ผลไม้,70,จ2-92-45/64นฐ,-,เลขที่ 87/1,17,นครปฐม,034-248131-2,8,ห้างหุ้นส่วนจำกัด ชัชวาล อิมปอร์ตเอ๊กซ์ปอร์ต แอนด์แพ๊คเกจจิ้ง,-,ห้างหุ้นส่วนจำกัด ชัชวาล อิมปอร์ตเอ๊กซ์ปอร์ต แอนด์แพ๊คเกจจิ้ง,73000,53,719,เมืองนครปฐม,,28000000
100.2942833,ไร่ขิง,ผลิตขนมปังกรอบ ขนมขบเคี้ยว  น้ำดื่ม น้ำผลไม้บรรจุขวด ข้าวเกรียบและมันฝรั่ง ทอดกรอบ,104,จ3-10(1)-1/40นฐ,พุทธมณฑลสาย 5,เลขที่ 88/8,40,นครปฐม,02-8118588,12,บริษัท สยามฟู้ดส์อินดัสทรี้ จำกัด,ประชาราษฎร์,บริษัท สยามฟู้ดส์อินดัสทรี้ จำกัด,73210,64,720,สามพราน,13.75608333,70000000
