ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
 -,เลขที่ 4/26, -,10200007425493,82,2900000,990,3-105-74/49ชบ,990,บริษัท พี.เอ็ม.เอฟ.พลาสโพลี จำกัด,038 789615,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย และบดย่อยพลาสติก,8,20000,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,4.0
,เลขที่ 114/9,,10200107425542,89,1800000,991,3-105-74/54ชบ,991,บริษัท บึงทอง ค้าของเก่า จำกัด,081-0151975,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,20230,บึง,ศรีราชา,ชลบุรี,3.0
-,เลขที่ 42,-,10200007525532,34,2550000,992,3-105-75/53ชบ,992,ห้างหุ้นส่วนจำกัด บุญศิริสุมิตรา รีไซเคิล,099-8565524,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,8,20140,หัวถนน,พนัสนิคม,ชลบุรี,6.0
-,เลขที่ 25,-,10200007625548,53,8500000,993,3-105-76/54ชบ,993,บริษัท แซนด์ซอร์ จำกัด,089-1810141,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,31,20160,หน้าประดู่,พานทอง,ชลบุรี,1.0
ชลบุรี - พนัสนิคม,เลขที่ ,หนองยายรัก 2,10200007925484,215,38000000,994,3-105-79/48ชบ,994,บริษัท แอล.อาร์.ซี ไทยเมททอล จำกัด,02-9135957-8,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) เช่น เศษกระดาษ เศษพลาสติก เศษโลหะ,20,20000,นาป่า,เมืองชลบุรี,ชลบุรี,11.0
-,เลขที่ 113,-,10200000825467,97,11500000,995,3-105-8/46ชบ,995,แฮนด์ลิตา เอ็นจิเนียริ่ง,038-263478,คัดแยกเศษวัสดุที่ไม่ใช้แล้ว,14,20220,คลองกิ่ว,บ้านบึง,ชลบุรี,2.0
-,เลขที่ 23/1,-,10200100825482,163,2722000,996,3-105-8/48ชบ,996,บริษัท ดวงประทีปรุ่งโรจน์ จำกัด,-,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และตัดเหล็ก,20,20170,หนองบอนแดง,บ้านบึง,ชลบุรี,6.0
-,เลขที่ 77/10,-,10200008025474,89,1050000,997,3-105-80/47ชบ,997,ห้างหุ้นส่วนจำกัด บางเสร่ รวมเศษ,-,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) บดย่อยพลาสติกและอัดกระดาษ,10,20250,บางเสร่,สัตหีบ,ชลบุรี,1.0
 -,เลขที่ 44, -,10200008025490,278.4,12000000,998,3-105-80/49ชบ,998,บริษัท ชโนทัยโกลบอลดีลรีไซเคิ่ล จำกัด,,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นใช้แล้วและตัวทำละลายที่ใช้แล้ว ทำเชื้อเพลิงผสมจากวัสดุดูดซับ เศษผ้าปนเปื้อนน้ำมัน น้ำมันหล่อลื่นและกากตะกอนน้ำมัน ซ่อมแซมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย ,10,20000,สำนักบก,เมืองชลบุรี,ชลบุรี,1.0
-,เลขที่ -,-,10200008225538,1900,670000000,999,3-105-82/53ชบ,999,บริษัท เอแอล.ไทย (3000) จำกัด,,คัดแยกและฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,20,20140,สระสี่เหลี่ยม,พนัสนิคม,ชลบุรี,10.0
,เลขที่ 56/7,,10200008325601,230,56100000,1000,3-105-83/60ชบ,1000,บริษัท อีโค แมเนจเม้นท์ อินดัสเตรียล จำกัด,038-110806,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,20,20170,มาบไผ่,บ้านบึง,ชลบุรี,1.0
-,เลขที่ 838/1,-,10200008525531,50,15285385,1001,3-105-85/53ชบ,1001,ห้างหุ้นส่วนจำกัด ดี.เอส.ดี.โกลด์สตีล,,ดัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,8,20110,เขาคันทรง,ศรีราชา,ชลบุรี,8.0
ชลบุรี-บ้านบึง,เลขที่ 71, -,10200008725495,11,660000,1002,3-105-87/49ชบ,1002,บริษัท เคซี ออร์ จำกัด,081-3545614,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,6,20000,หนองรี,เมืองชลบุรี,ชลบุรี,1.0
,เลขที่ 111/1,,10200008725602,93,10000000,1003,3-105-87/60ชบ,1003,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,10,20160,บ้านเก่า,พานทอง,ชลบุรี,2.0
,เลขที่ 47/2,,10200008925616,140,14400000,1004,3-105-89/61ชบ,1004,บริษัท สหรุ่งเจริญ พลาสติก จำกัด,,คัดแยกและบดย่อยวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,8,20170,มาบไผ่,บ้านบึง,ชลบุรี,6.0
-,เลขที่ 320,-,10200000925465,185,3500000,1005,3-105-9/46ชบ,1005,บริษัท จี เอส อีเลคทรอนิคส์ เมทัล จำกัด,0 3829 7245,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรมฉบับที่ 1 (พ.ศ.2541),9,20220,หนองอิรุณ,บ้านบึง,ชลบุรี,4.0
,เลขที่ 99/112,,10200000925564,71,30000000,1006,3-105-9/56ชบ,1006,บริษัท บิลเลี่ยน เอ็นเตอร์ไพรส์ จำกัด,0 2848 4971-4,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,45,20110,หนองขาม,ศรีราชา,ชลบุรี,10.0
