ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
ทางหลวงหมายเลข 331,เลขที่ 26/4,-,2619.81,96000000,1071,36,3-106-7/46ชบ,1072,บริษัท ไพน์วัสดุอุตสาหกรรม จำกัด,นำทรายหล่อแบบเฉพาะที่ไม่เป็นของเสียอันตรายที่ผ่านการใช้งานแล้วมาผ่านกระบวนการทางอุตสาหกรรม เพื่อนำกลับมาใช้งานใหม่โดยการเคลือบเรซิน (RESINED COATED SAND),0 2705 5900,20140,หมอนนาง,พนัสนิคม,ชลบุรี,11
-,เลขที่ 69,-,185,17000000,1072,14,3-106-7/56ชบ,1073,บริษัท ส.กนกการจัดการสิ่งแวดล้อม จำกัด,นำสารละลายประเภทกรดเสื่อมสภาพมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อนำกรดกลับมาใช้ประโยชน์ใหม่ ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้ว น้ำมันหล่อเย็นที่ใช้แล้ว (Used Coolant Oil) และตัวทำละลายที่ใช้แล้ว ทำเชื้อเพลิงผสมจากเศษผ้าปนเปื้อนน้ำมัน ซ่อมและล้างบรรจุภัณฑ์ ทำอิฐบล็อกจากวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,081-1716728,20270,บ่อกวางทอง,บ่อทอง,ชลบุรี,1
,เลขที่ 82/9,,35,2500000,1073,6,3-106-7/60ชบ,1074,บริษัท ลิเดีย ออยล์ (ประเทศไทย) จำกัด,นำตัวทำละลายใช้แล้วและน้ำมันหล่อลื่นใช้แล้ว มาผ่านกรรมวิธีทางอุตสาหกรรมเพื่อนำกลับไปใช้ประโยชน์ใหม่,09 1881 6747,20160,มาบโป่ง,พานทอง,ชลบุรี,1
พนัสนิคม-หนองเหียง,เลขที่ 25,บ้านหนองรักมิตร 11,17.5,3200000,1074,10,3-106-8/52ชบ,1075,บริษัท พีเอ็นทีเอ็ม จำกัด,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นใช้แล้ว ซ่อมและล้างบรรจุภัณฑ์,,20140,หนองเหียง,พนัสนิคม,ชลบุรี,7
,เลขที่ 99,,125,6000000,1075,11,3-106-80/60ชบ,1076,บริษัท สยาม แอดวานซ์ เคมีคอล จำกัด,นำตัวทำละลายที่ใช้แล้ว และตัวทำละลายที่ปนเปื้อนน้ำมัน มาผลิตเป็นผลิตภัณฑ์ใหม่ โดยวิธีทางอุตสาหกรรม,,20140,หน้าพระธาตุ,พนัสนิคม,ชลบุรี,3
-,เลขที่ 836,เนินคะนอง,616,10700000,1076,60,3-106-9/47ชบ,1077,บริษัท เอ็นไวรอนเมนทอล รีคอฟเวอรี่ จำกัด,นำตัวทำละลายและน้ำมันใช้แล้วมาผ่านกรรมวิธีทางอุตสาหกรรมเพื่อนำกลับไปใช้ประโยชน์ใหม่ ผลิตเชื้อเพลิงทดแทนและซ่อมและล้างถังบรรจุสารเคมี,0 3877 9130,20270,บ่อกวางทอง,บ่อทอง,ชลบุรี,1
-,เลขที่ 130/3,-,30.5,5200000,1077,22,3-106-9/56ชบ,1078,บริษัท รชต รุ่งเรือง รีไซเคิล แอนด์ คอนสตรัคชั่น จำกัด,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้ว และทำเชื้อเพลิงผสมจากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ปนเปื้อนน้ำมัน เช่น เศษผ้า กากตะกอนน้ำมัน กากสี กากกาว เป็นต้น ทำน้ำมันทาแบบ ซ่อมแซมและล้างบรรจุภัณฑ์,038-340040,20230,บึง,ศรีราชา,ชลบุรี,2
,เลขที่ 296/8,,34.4,5500000,1078,5,3-106-9/57ชบ,1079,บริษัท ชนะชัยรุ่งเรืองออยล์ จำกัด,นำน้ำมันใช้แล้วและตัวทำละลายใช้แล้วมาผลิตเชื้อเพลิงทดแทน ล้างบรรจุภัณฑ์ปนเปื้อนน้ำมันด้วยตัวทำละลาย,,20110,หนองขาม,ศรีราชา,ชลบุรี,1
,เลขที่ -,,425,17222840,1079,98,3-106-98/60ชบ,1080,บริษัท เบสท์เทคแอนด์เอ็นจิเนียริ่ง จำกัด (ยาร์ด 2),โรงงานรื้อตัด แยกส่วน (Dismantling) และทำความสะอาด (Cleaning) แท่นหลุมผลิตปิโตรเลียมที่ผ่านการใช้งานแล้ว,08 6961 0611,20180,แสมสาร,สัตหีบ,ชลบุรี,2
,เลขที่ 2002/1,,200,9019515,1080,22,3-106-99/60ชบ,1081,บริษัท เบสท์เทคแอนด์เอ็นจิเนียริ่ง จำกัด (ยาร์ด 1 และ 4),โรงงานรื้อตัด แยกส่วน (Dismantling) และทำความสะอาด (Cleaning) แท่นหลุมผลิตปิโตรเลียมที่ผ่านการใช้งานแล้ว,086-9610611,20180,แสมสาร,สัตหีบ,ชลบุรี,2
,เลขที่ 80,,10,1000000,1081,47,ข3-105-1/46ชบ,1082,บริษัท รวมทิพย์ รีเทค จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1,0 3845 1022,20160,พานทอง,พานทอง,ชลบุรี,2
,เลขที่ 79/1,,2851.87,17000000,1082,70,ข3-106-26/51ชบ,1083,บริษัท คอมพาส คอร์ปอเรชั่น จำกัด,ผลิตเส้นใยโพลีเอสเตอร์จากเศษพลาสติก,,20160,พานทอง,พานทอง,ชลบุรี,2
,เลขที่ 12/1,,125,2300000,1083,20,จ3-105-100/50ชบ,1084,บริษัท ต้นกล้าอุตสาหการ จำกัด,"คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย , ทำประดิษฐกรรมแผ่นพื้นรองสินค้าจากไม้ยางพารา",038-363054/081-3546334,20170,หนองซ้ำซาก,บ้านบึง,ชลบุรี,3
