ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
บางขุนเทียน-ชายทะเล,674,เทียนทะเล26แยก6-1,83.6, -   ,4868,40,ข3-100(1)-10/49,4868,ห้างหุ้นส่วนจำกัด เอกกิตติ,พ่นสีชิ้นงานโลหะ,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
นิมิตรใหม่,555,,34,"4,600,000",4869,5,ศ3-34(1)-4/38,4869,ห้างหุ้นส่วนจำกัด เจริญสินนิมิตรใหม่,ไสและซอยไม้แปรรูปเพื่อบริการลูกค้า,,10510,ทรายกองดิน,คลองสามวา,กรุงเทพมหานคร,1
บางขุนเทียน-ชายทะเล,104,เทียนทะเล 24,12.5,"36,000,000",4870,67,3-28(1)-7/58,4870,บริษัท ฉัตรอินเตอร์ จำกัด,เกี่ยวกับเครื่องแต่งกาย เช่น ตัดหรือเย็บเครื่องนุ่งห่ม เสื้อ กางเกง ถุงมือ ผ้ากันเปื้อน,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
,"90,92",ซอยบางบอน 4 ซอย 4,327.12,"29,500,000",4871,10,3-53(1)-24/39,4871,ห้างหุ้นส่วนจำกัด ธนสยามการทอ,ทำเชือกพลาสติก,,10150,บางบอน,บางบอน,กรุงเทพมหานคร,
พิบูลสงคราม,669-671,,76,"2,050,000",4872,2,3-70-17/30,4872,เสถียรการช่าง,ทำตู้แช่และซ่อมตู้เย็น,5850177,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
นราธิวาสราชนครินทร์,2-ม.ค.,,66.3,"17,500,000",4873,11,3-95(1)-1/59,4873,บี-ควิก สาขาถนนนราธิวาสราชนครินทร์,ศูนย์บริการซ่อมแซมรถยนต์,,10120,ยานนาวา,สาทร,กรุงเทพมหานคร,
เพชรบุรีตัดใหม่,2236,,45.39,"51,484,000",4874,18,3-95(1)-14/34,4874,บริษัท สยามนิสสันออโต้ จำกัด,"ซ่อมรถยนต์ ประมาณปีละ 3,500 คัน",3141821,10310,บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,
สาธุประดิษฐ์,1017,สาธุประดิษฐ์ 34,91.5,"25,142,500",4875,14,3-97-1/44,4875,ร้าน ตั้ง ซุ่น ฮวด,ซ่อมถังบรรจุ ขนาด 200 ลิตร,2943566,10120,บางโพงพาง,ยานนาวา,กรุงเทพมหานคร,
กำนันแม้น,44/71-73,กำนันเม้น 36,78,"6,000,000",4876,40,3-64(9)-1/49,4876,นายสุภาพ สุวรรณรัตน์,ทำของใช้ เครื่องใช้เล็ก ๆ จากโลหะ,,,จอมทอง*,บางขุนเทียน,กรุงเทพมหานคร,6
สุขาภิบาล2,47/31,-, -   , -   ,4877, -   ,น.84(3)-2/2545-ญอธ.,4877,บริษัท ไอ.จี.เอส จำกัด (มหาชน),เจียระไนเพชร,,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,4
พระราม2,47,,687.1,"7,000,000",4878,53,3-52(4)-6/39,4878,ห้างหุ้นส่วนจำกัด ชัยเลิศบอลลูน,ทำลูกโป่ง,,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,9
นวลจันทร์,18-ธ.ค.,แจ่มจันทร์,101.19,"1,300,000",4879,15,3-95(1)-172/40,4879,วินัย ออโต้ เซอร์วิส,เคาะพ่นสีและซ่อมเครื่องยนต์รถยนต์,,10240,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,8
บางกระดี่,109/46,กำนันมาลัย,120,"950,000",4880,7,3-64(13)-29/38,4880,บริษัท กิ้มหลีฮวด จำกัด,รับจ้างกลึงและเชื่อมโลหะ,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,1
ร่มเกล้า,117,,99,"3,300,000",4881,4,3-64(13)-24/39,4881,นายเอี้ยง ตันติการุณย์,ทำชิ้นส่วนเครื่องผสมคอนกรีตได้ปีละ300ชิ้น,7378468-70,10520,คลองสามประเวศ,ลาดกระบัง,กรุงเทพมหานคร,
พระราม 2,29/8 (ชั้น 4),จันทร์พริ้ง,44.24,"5,000,000",4882,160,3-28(1)-10/43,4882,บริษัท อินเตอร์เนชั่นแนล นิตแวร์ จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป,,10150,บางมด,จอมทอง,กรุงเทพมหานคร,3
ประชาธิปก,612/1-3,-,19.3,"40,000,000",4883,5,3-95(1)-349/47,4883,บริษัท สยามนิสสัน กลการ จำกัด,ซ่อมรถยนต์,0 2466 1803-4,10600,หิรัญรูจี,ธนบุรี,กรุงเทพมหานคร,
ฉลองกรุง,210,,105,"68,365,800",4884,45,น.91(1)-1/2547-นนล.,4884,บริษัท มหาจักร ลีสซิ่ง จำกัด,บรรจุเครื่องปรับอากาศและชิ้นส่วนเครื่องปรับอากาศ,,10520,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,4
สะแกงาม,294/1,,244,"22,500,000",4885,14,3-71-16/49,4885,บริษัท เจ พลัส เอ็นเทอร์ไพรส์ จำกัด,รับจ้างผลิตชิ้นส่วนโลหะสำหรับแผงไฟฟ้าและตัดโลหะ,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
,36,บางนา-ตราด 2,177.25,"28,600,000",4886,25,3-70-6/49,4886,นายบัญญัติ โชคเบญจทรัพย์,ซ่อมและติดตั้งอุปกรณ์รถยกและรถบรรทุก ประกอบรถบรรทุกทั่วไป,,10260,บางนา,บางนา,กรุงเทพมหานคร,
สุขาภิบาล2,54-54/1,สุขาภิบาล2ซอย31,310.77,"27,135,000",4887,7,น.84(1)-5/2551-ญอธ.,4887,บริษัท ทรีนิตี้ ครีเอชั่นส์ จำกัด,ผลิตเครื่องประดับอัญมณี,02-7270363,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,-
พระรามที่2,14/4/2015,,19,"5,200,000",4888,8,3-37-91/58,4888,ทรัพย์เจ้าสัว เฟอร์นิเจอร์,ทำเครื่องเรือนจากไม้,02-4680569,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,
เสรีไทย,1-มิ.ย.,นิคมอุตสาหกรรมบางชัน,433.47,"35,000,000",4889,94,น.72-3/2549-นนช.,4889,บริษัท บลูสกาย อีเล็คทริค จำกัด,ผลิตซ่อมแซมดัดแปลงพัดลมหม้อหุงข้าวไฟฟ้าเครื่องทำน้ำอุ่นเครื่องปรับอากาศเครื่องใช้ไฟฟ้าอื่นๆลำโพงและชิ้นส่วนลำโพง,275174076,10510,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,14
โชคชัย 4,66,โชคชัย 4 ซอย 49,31.16,"7,000,000",4890,6,3-37-132/58,4890,หงษ์สุวรรณเฟอร์นิเจอร์,ทำเครื่องเรือนจากไม้ เช่น ตู้ โต๊ะ เตียง และเก้าอี้,,10230,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,
รามคำแหง,55/55,,18.8,"2,450,000",4891,15,3-95(1)-152/54,4891,นายสราวุธ โออนันต์,ซ่อมและพ่นสีรถยนต์,,10240,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,6
,26-26/1,,12,"2,140,000",4892,6,3-95(1)-81/38,4892,อู่น้อยอีเลฟเว่น,ซ่อมเครื่องยนต์รถยนต์และช่วงล่างรถยนต์,5381779,10310,พลับพลา,วังทองหลาง,กรุงเทพมหานคร,
พหลโยธิน 32,609/2,เสนานิคม 1,45.54,"3,000,000",4893,4,3-95(1)-175/53,4893,ชนะชัยเบรคเซอร์วิส,ซ่อมรถยนต์,,10900,ลาดยาว,จตุจักร,กรุงเทพมหานคร,
จันทน์,75,จันทน์33,243.33,"11,800,000",4894,24,3-53(1)-6/41,4894,กวงย่งฮวด,ทำผลิตภัณฑ์พลาสติกเช่นลูกยางขาเก้าอี้ ลูกล้อเก้าอี้,02 2129675,10120,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,
,91,พระยามนธาตุ แยก 9,185,"20,000,000",4895,12,3-68-11/49,4895,บริษัท เอ็น.เอ็น.พี.สตีล จำกัด,ซ่อมแซมเครื่องจักรสำหรับอุตสาหกรรมกระดาษ อาหาร การปั่นทอ การพิมพ์ การก่อสร้าง และรับจ้างกลึง เชื่อมตัดโลหะทั่วไป,,10150,บางบอน,บางบอน,กรุงเทพมหานคร,
