ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
-,เลขที่ 11/6,ทุ่งขวาง ซอย 9,10200100000000,26,6000000,1042,3-106-15/51ชบ,1042,บริษัท วี.พี.ยูสออยล์ จำกัด,,นำน้ำมันหล่อลื่นและตัวทำละลายที่ใช้แล้วมาผ่านกระบวนการทางอุตสาหกรรมเพื่อผลิตเชื้อเพลิงทดแทน และน้ำมันทาแบบ,8,20140,ทุ่งขวาง,พนัสนิคม,ชลบุรี,1
-,เลขที่ 112,-,10200000000000,165.6,8200000,1043,3-106-16/53ชบ,1043,บริษัท โปรมิลเลี่ยน กรีน เทคโนโลยี จำกัด,,ผลิตน้ำมันเชื้อเพลิงจากยางรถยนต์ที่ไม่ใช้แล้ว,8,20240,ท่าบุญมี,เกาะจันทร์,ชลบุรี,3
-,เลขที่ 234,-,10200000000000,250.02,4000000,1044,3-106-16/54ชบ,1044,บริษัท ซี.อี.โอ.อินเตอร์เนชั่นแนล เวสต์ จำกัด,038-715055-6,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นและตัวทำละลายที่ใช้แล้ว ทำเชื้อเพลิงผสม ซ่อมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย ทำวัตถุดิบทดแทนจากวัสดุที่ไม่ใช้แล้วในการผลิตปูนซิเมนต์ ทำอิฐบล็อค อิฐตัวหนอนจากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อยชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์ สกัดโลหะมีค่าจากน้ำยาชุบโลหะ คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,20,20140,หนองเหียง,พนัสนิคม,ชลบุรี,10
,เลขที่ 48,,10200000000000,545,14000000,1045,3-106-16/57ชบ,1045,บริษัท เจิ้นโหนง เทรดดิ้ง จำกัด,,นำวัสดุที่ไม่ใช้แล้วเศษและตะกรันอลูมิเนียมหลอมหล่อเพื่อนำกลับมาใช้ประโยชน์ใหม่,20,20140,นาวังหิน,พนัสนิคม,ชลบุรี,11
,เลขที่ 59,,10200100000000,79.8,8000000,1046,3-106-17/50ชบ,1046,บริษัท ซู ซิน ปิโตรเลียม จำกัด,,ทำเชื้อเพลิงทดแทนจากน้ำมันใช้แล้วและตัวทำละลายใช้แล้ว ทำน้ำมันเลี้ยงโซ่ น้ำมันหยอดทิ้งจากน้ำมันไฮดรอลิกใช้แล้ว ซ่อมและล้างถังด้วยตัวทำละลาย,5,20140,หัวถนน,พนัสนิคม,ชลบุรี,5
-,เลขที่ 20,-,10200000000000,100,4200000,1047,3-106-18/51ชบ,1047,บริษัท อ.สหรุ่งโรจน์ จำกัด,081-9198273,นำน้ำมันหล่อลื่น และตัวทำละลายที่ใช้แล้วมาผลิตเป็นเชื้อเพลิงทดแทนและบดย่อยเศษตะกรันอลูมิเนียม,8,20000,นาป่า,เมืองชลบุรี,ชลบุรี,7
,เลขที่ 35/3,,10200200000000,296.4,28400000,1048,3-106-2/46ชบ,1048,บริษัท ซีเค รีเจน ซิสเต็มส์ จำกัด,0 3846 2914-5,นำถ่านกัมมันต์ที่ผ่านการใช้งานแล้วมาฟื้นฟูสภาพเพื่อใช้งานใหม่ (Regeneration of spent Activated Carbon),19,20140,นาเริก,พนัสนิคม,ชลบุรี,3
-,เลขที่ 42,-,10200000000000,356.44,1511760,1049,3-106-21/47ชบ,1049,บริษัท เอส.โอ.แท้งค์ คลีนนิ่ง เทอร์มินอล จำกัด,038-493120-1,ล้างถังที่ผ่านการใช้บรรจุน้ำมันและสารเคมี (ISO TANK) ด้วยน้ำร้อน เพื่อนำกลับมาใช้ประโยชน์ใหม่ ได้แก่ ถังบรรจุน้ำมันหล่อลื่น ถังบรรจุน้ำมันไฮดรอลิค ถังบรรจุน้ำมันหล่อเย็น,5,20230,ทุ่งสุขลา,ศรีราชา,ชลบุรี,10
 -,เลขที่ 510/10, -,10200000000000,421.02,3000000,1050,3-106-22/48ชบ,1050,บริษัท มนตรี แทงค์ แอนด์ ทรัค เซอร์วิส จำกัด,038-348162,ซ่อมแซม ตรวจสอบ และล้างถังเหล็กขนาดใหญ่ าถังเหล็กขนาดใหญ่ (ISO Tank),10,20110,หนองขาม,ศรีราชา,ชลบุรี,3
 -,เลขที่ -, -,10200000000000,40,1800000,1051,3-106-22/50ชบ,1051,บริษัท บุญประเสริฐ รีไซเคิล อินเตอร์เทรด จำกัด,086-0217486,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้ว และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่ของเสียเป็นอันตราย,3,20170,บ้านบึง,บ้านบึง,ชลบุรี,3
-,เลขที่ 265/5,-,10200000000000,101.5,11000000,1052,3-106-23/53ชบ,1052,บริษัท จัวปภารีไซเคิลสหรุ่งเรือง จำกัด,-,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่น และตัวทำละลายที่ใช้แล้ว ล้างบรรจุภัณฑ์ด้วยตัวทำละลาย บดย่อยยางและพลาสติกที่ใช้แล้ว และบดย่อยชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์,35,20170,หนองชาก,บ้านบึง,ชลบุรี,3
เจริญโชคดี,เลขที่ 12/1,-,10200100000000,88,35000000,1053,3-106-23/54ชบ,1053,บริษัท รีไซเคิล เอ็นจิเนียริ่ง จำกัด,038-209913-5,ทำเชื้อเพลิงทดแทน และเชื้อเพลิงสังเคราะห์จากน้ำมันหล่อลื่นใช้แล้วและตัวทำละลายใช้แล้ว นำวัสดุปนเปื้อนต่างๆ และกากตะกอนน้ำมันมาทำเชื้อเพลิงผสม อัดไส้กรองน้ำมันหล่อลื่นใช้แล้ว เพิ่มการประกอบกิจการ บำบัดและแยกเมอร์คิวรี่จากกากของเสียและวัสดุที่ไม่ใช้แล้วเพื่อนำกลับมาใช้ใหม่,25,20140,หมอนนาง,พนัสนิคม,ชลบุรี,11
,เลขที่ 48,,10200100000000,1088.25,139500000,1054,3-106-23/62ชบ,1054,บริษัท ยูไนเต็ด เวสท์ แมเนจเม้นท์ จำกัด,038 407 000,รี้อ ตัด แยกส่วน (Dismantling) และล้างทำความสะอาด (Cleaning) สิ่งติดตั้งและอุปกรณ์ที่ใช้ในกิจการปิโตรเลียมที่เกิดขึ้นจากการรื้อถอนในทะเล,40,10330,ทุ่งสุขลา,ศรีราชา,ชลบุรี,3
