ชั่วโมงการทำงาน,ADM0_PCODE,ADM0_EN,_id,REGION4,ปี,ผู้มีงานทำ,เพศ,ไตรมาส,ADM0_TH,ADM1_TH
 10 - 19 ชั่วโมง,TH,Thailand,1979,ภาคตะวันออกเฉียงเหนือ,2567,18816.7,       ชาย                         ,3,ประเทศไทย,นครพนม
 10 - 19 ชั่วโมง,TH,Thailand,1980,ภาคตะวันออกเฉียงเหนือ,2567,151.07,       ชาย                         ,3,ประเทศไทย,มุกดาหาร
 10 - 19 ชั่วโมง,TH,Thailand,1981,ภาคตะวันออกเฉียงเหนือ,2567,6768.45,       หญิง                        ,3,ประเทศไทย,นครราชสีมา
 10 - 19 ชั่วโมง,TH,Thailand,1982,ภาคตะวันออกเฉียงเหนือ,2567,16230.49,       หญิง                        ,3,ประเทศไทย,บุรีรัมย์
 10 - 19 ชั่วโมง,TH,Thailand,1983,ภาคตะวันออกเฉียงเหนือ,2567,5850.69,       หญิง                        ,3,ประเทศไทย,สุรินทร์
 10 - 19 ชั่วโมง,TH,Thailand,1984,ภาคตะวันออกเฉียงเหนือ,2567,3489.62,       หญิง                        ,3,ประเทศไทย,ศรีสะเกษ
 10 - 19 ชั่วโมง,TH,Thailand,1985,ภาคตะวันออกเฉียงเหนือ,2567,0,       หญิง                        ,3,ประเทศไทย,อุบลราชธานี
 10 - 19 ชั่วโมง,TH,Thailand,1986,ภาคตะวันออกเฉียงเหนือ,2567,4388.08,       หญิง                        ,3,ประเทศไทย,ยโสธร
 10 - 19 ชั่วโมง,TH,Thailand,1987,ภาคตะวันออกเฉียงเหนือ,2567,0,       หญิง                        ,3,ประเทศไทย,ชัยภูมิ
 10 - 19 ชั่วโมง,TH,Thailand,1988,ภาคตะวันออกเฉียงเหนือ,2567,1398.63,       หญิง                        ,3,ประเทศไทย,อำนาจเจริญ
 10 - 19 ชั่วโมง,TH,Thailand,1989,ภาคตะวันออกเฉียงเหนือ,2567,3812.72,       หญิง                        ,3,ประเทศไทย,บึงกาฬ
 10 - 19 ชั่วโมง,TH,Thailand,1990,ภาคตะวันออกเฉียงเหนือ,2567,0,       หญิง                        ,3,ประเทศไทย,หนองบัวลำภู
 10 - 19 ชั่วโมง,TH,Thailand,1991,ภาคตะวันออกเฉียงเหนือ,2567,0,       หญิง                        ,3,ประเทศไทย,ขอนแก่น
 10 - 19 ชั่วโมง,TH,Thailand,1992,ภาคตะวันออกเฉียงเหนือ,2567,17658.62,       หญิง                        ,3,ประเทศไทย,อุดรธานี
 10 - 19 ชั่วโมง,TH,Thailand,1993,ภาคตะวันออกเฉียงเหนือ,2567,479.32,       หญิง                        ,3,ประเทศไทย,เลย
 10 - 19 ชั่วโมง,TH,Thailand,1994,ภาคตะวันออกเฉียงเหนือ,2567,0,       หญิง                        ,3,ประเทศไทย,หนองคาย
 10 - 19 ชั่วโมง,TH,Thailand,1995,ภาคตะวันออกเฉียงเหนือ,2567,354.18,       หญิง                        ,3,ประเทศไทย,มหาสารคาม
 10 - 19 ชั่วโมง,TH,Thailand,1996,ภาคตะวันออกเฉียงเหนือ,2567,889.44,       หญิง                        ,3,ประเทศไทย,ร้อยเอ็ด
 10 - 19 ชั่วโมง,TH,Thailand,1997,ภาคตะวันออกเฉียงเหนือ,2567,866.22,       หญิง                        ,3,ประเทศไทย,กาฬสินธุ์
 10 - 19 ชั่วโมง,TH,Thailand,1998,ภาคตะวันออกเฉียงเหนือ,2567,0,       หญิง                        ,3,ประเทศไทย,สกลนคร
 10 - 19 ชั่วโมง,TH,Thailand,1999,ภาคตะวันออกเฉียงเหนือ,2567,21222.72,       หญิง                        ,3,ประเทศไทย,นครพนม
 10 - 19 ชั่วโมง,TH,Thailand,2000,ภาคตะวันออกเฉียงเหนือ,2567,0,       หญิง                        ,3,ประเทศไทย,มุกดาหาร
 20 - 29 ชั่วโมง,TH,Thailand,2001,ภาคตะวันออกเฉียงเหนือ,2567,63329.1,       ชาย                         ,3,ประเทศไทย,นครราชสีมา
 20 - 29 ชั่วโมง,TH,Thailand,2002,ภาคตะวันออกเฉียงเหนือ,2567,87059.57,       ชาย                         ,3,ประเทศไทย,บุรีรัมย์
 20 - 29 ชั่วโมง,TH,Thailand,2003,ภาคตะวันออกเฉียงเหนือ,2567,36984.04,       ชาย                         ,3,ประเทศไทย,สุรินทร์
 20 - 29 ชั่วโมง,TH,Thailand,2004,ภาคตะวันออกเฉียงเหนือ,2567,69926.54,       ชาย                         ,3,ประเทศไทย,ศรีสะเกษ
 20 - 29 ชั่วโมง,TH,Thailand,2005,ภาคตะวันออกเฉียงเหนือ,2567,16542.09,       ชาย                         ,3,ประเทศไทย,อุบลราชธานี
 20 - 29 ชั่วโมง,TH,Thailand,2006,ภาคตะวันออกเฉียงเหนือ,2567,28922.04,       ชาย                         ,3,ประเทศไทย,ยโสธร
 20 - 29 ชั่วโมง,TH,Thailand,2007,ภาคตะวันออกเฉียงเหนือ,2567,0,       ชาย                         ,3,ประเทศไทย,ชัยภูมิ
 20 - 29 ชั่วโมง,TH,Thailand,2008,ภาคตะวันออกเฉียงเหนือ,2567,16715.63,       ชาย                         ,3,ประเทศไทย,อำนาจเจริญ
 20 - 29 ชั่วโมง,TH,Thailand,2009,ภาคตะวันออกเฉียงเหนือ,2567,10811.05,       ชาย                         ,3,ประเทศไทย,บึงกาฬ
 20 - 29 ชั่วโมง,TH,Thailand,2010,ภาคตะวันออกเฉียงเหนือ,2567,8440.84,       ชาย                         ,3,ประเทศไทย,หนองบัวลำภู
 20 - 29 ชั่วโมง,TH,Thailand,2011,ภาคตะวันออกเฉียงเหนือ,2567,3265.71,       ชาย                         ,3,ประเทศไทย,ขอนแก่น
 20 - 29 ชั่วโมง,TH,Thailand,2012,ภาคตะวันออกเฉียงเหนือ,2567,19516.46,       ชาย                         ,3,ประเทศไทย,อุดรธานี
 20 - 29 ชั่วโมง,TH,Thailand,2013,ภาคตะวันออกเฉียงเหนือ,2567,8229.43,       ชาย                         ,3,ประเทศไทย,เลย
 20 - 29 ชั่วโมง,TH,Thailand,2014,ภาคตะวันออกเฉียงเหนือ,2567,1016.33,       ชาย                         ,3,ประเทศไทย,หนองคาย
 20 - 29 ชั่วโมง,TH,Thailand,2015,ภาคตะวันออกเฉียงเหนือ,2567,25401.42,       ชาย                         ,3,ประเทศไทย,มหาสารคาม
