เงินทุนรวม,ประกอบกิจการ,อำเภอ,ถนน,ซอย,FID,คนงาน,ลำดับ,ไปรษณีย์,จังหวัด,หมู่,เลขที่,แรงม้า,โทรศัพท์,ตำบล,ผู้ประกอบการ,_id,เลขทะเบียนเดิม,ชื่อโรงงาน
600000,254-256,กรุงเทพมหานคร,บางขุนพรหม,สามเสน,10100000000000,14,4149,2827344,10200,,,24.57,9501,พระนคร,ซ่อมและพ่นสีรถยนต์และตั้งศูนย์ถ่วงล้อ,4149,9501300314,บริษัท รวมยาง จำกัด
99740000,55/25,กรุงเทพมหานคร,หนองบอน,    -,10100000000000,9,4150,02-3229922-31,10250,    -,1,18.5,9501,ประเวศ,ซ่อมรถยนต์,4150,9501321248,บริษัท อีซูซุมหานคร จำกัด
980000,52/116,กรุงเทพมหานคร,แสมดำ,บางขุนเทียน,10100000000000,12,4151,,10150,,6,122.61,5301,บางขุนเทียน,ทำผลิตภัณฑ์พลาสติก เช่น มือจับพลาสติก,4151,5301303226,เฮงเจริญพลาสติก
150000,551/22-23,กรุงเทพมหานคร,ช่องนนทรี,สาธุประดิษฐ์,10100000000000,2,4152,2843045,10120,สรรค์สุข,,22.86,7100,ยานนาวา,ทำโครงตู้เย็น,4152,7100301435,มงคลชัยการช่าง
1210000,26/75-76,กรุงเทพมหานคร,วัดท่าพระ,จรัญสนิทวงศ์,10100000000000,10,4153,,10600,,,96.4,7000,บางกอกใหญ่,ประกอบตู้แช่สเตนเลสและเชื่อมประกอบผลิตภัณฑ์โลหะทั่วไป,4153,7000300243,บริษัท ไทยสเตนเลส จำกัด
42000000,1245,กรุงเทพมหานคร,หลักสอง,เพชรเกษม,10100000000000,75,4154,4542480,10160,,,1099.91,7702,บางแค,ประกอบกระบะรถยนต์บรรทุก และประกอบรถยนต์บรรทุก,4154,7702303126,บริษัท พระนคร มอเตอร์อินดัสตรี จำกัด
15000000,236/2,กรุงเทพมหานคร,หนองค้างพลู,มาเจริญ,10100000000000,66,4155,4204033,10160,เพชรเกษม 81,1,1735.38,6405,หนองแขม,"ผลิตลวดเชื่อมไฟฟ้าเหล็กเหนียว ลวดเชื่อมเหล็กพอกแข็ง ลวดเชื่อมสแตนเลส และลวดเชื่อมก๊าซ กำลังการผลิต เป็นลวดเชื่อมเหล็กเหนียว 2,946,000 กิโลกรัม/ปี",4155,6405300623,บริษัท ไทยโตคูเด้น จำกัด
0,2901-2903,กรุงเทพมหานคร,คลองตัน,พระรามที่ 4,10100000000000,1,4156,0 2258 2783,10110,-,,11,9501,คลองเตย,ซ่อมรถยนต์ เช่น ปะยาง ถ่วงล้อ,4156,9501304148,พระราม 4 ยางยนต์พาณิชย์
303500000,1,กรุงเทพมหานคร,คลองตัน,เกษมราษฎร์,10100000000000,5,4157,6717834,10110,,,19.46,9501,คลองเตย,ตั้งศูนย์ถ่วงล้อ เปลี่ยนยาง น้ำมันเครื่อง โช้คอัพ ผ้าเบรค และแบตเตอรี่รถยนต์,4157,9501313742,บริษัท บริดจสโตน เอ.ซี.ที (ประเทศไทย) จำกัด สาขา เกษมราษฎร์
1800000,75/1,กรุงเทพมหานคร,แสมดำ,พระราม 2,100000000000,19,4158,,10150,ปู่หลวง,3,110,3700,บางขุนเทียน,ทำเครื่องเรือนจากไม้,4158,ศ03700303035,นางสาวสุนิสา วิศิษฏ์วรพร
7000000,1362/32-34,กรุงเทพมหานคร,ช่องนนทรี,,10100000000000,70,4159,2943229,10120,พระรามที่ 3 ซอย 58,,37.15,2801,ยานนาวา,ตัดเย็บเสื้อผ้าสำเร็จรูป จำนวนจักรเย็บผ้า 70 เครื่อง,4159,2801301935,บริษัท สยามกิจอนันต์ การ์เมนท์ จำกัด
64000000,130,กรุงเทพมหานคร,ท่าข้าม,อนามัยงามเจริญ,10100000000000,80,4160,,10150,,,264.58,4101,บางขุนเทียน,พิมพ์สิ่งพิมพ์ต่าง ๆ,4160,4101304847,บริษัท ป.สยาม พริ้นติ้ง จำกัด
600000,24/16-17,กรุงเทพมหานคร,บางมด,พุทธบูชา,10100000000000,3,4161,,10150,,5,20.95,9501,จอมทอง,พ่นสีหลังคารถบรรทุกเล็ก,4161,9501301135,นายอดิศักดิ์ แต้สุวรรณ
300000,48,กรุงเทพมหานคร,ทุ่งครุ,,10100000000000,6,4162,0-2871-5675-7,10140,ประชาอุทิศ 79,,118.75,6800,ทุ่งครุ,"ทำลูกกลิ้งโลหะเพื่อใช้กับเครื่องทอผ้าและทำบู๊ช, สลัก, แป้นเกลียว",4162,6800300229,ห้างหุ้นส่วนจำกัด สยามคัทติ้ง อิควิปเมนท์
3200000,"38,553,857",กรุงเทพมหานคร,คลองเตย,พระรามที่ 4,10100000000000,9,4163,,10110,,,36.75,9501,คลองเตย,ตรวจ ซ่อม เช็คและเคาะพ่นสีรถยนต์,4163,9501300232,นายอนุชา ตัณฑเศรษฐี
3150000,114,กรุงเทพมหานคร,บางบอน,,10100000000000,8,4164,4150997,10150,,,424.13,5204,บางบอน,ทำรองเท้าฟองน้ำ,4164,5204300242,นางสาวสมจิตร เจริญผาสุก
10400000,1589,กรุงเทพมหานคร,บางยี่ขัน,อรุณอมรินทร์,10100000000000,105,4165,4230318,10700,,,678.34,4101,บางพลัด,พิมพ์สิ่งพิมพ์ต่าง ๆ,4165,4101300426,บริษัท สยามรัฐ จำกัด
8150000,36/31-32,กรุงเทพมหานคร,ลาดพร้าว,ลาดพร้าว,10100000000000,7,4166,,10230,ลาดพร้าว 71,6,23.5,9501,ลาดพร้าว,ซ่อม และพ่นสีรถยนต์,4166,9501304135,นายนิค ศรีกลชีพ
0,27,กรุงเทพมหานคร,แสมดำ,พระราม 2,10100000000000,38,4167,,10150,วัดสะแกงาม 29,,183,6800,บางขุนเทียน,ผลิตอุปกรณ์เครื่องทอผ้าและทำเก้าอี้เหล็ก,4167,6800300629,ห้างหุ้นส่วนจำกัด อังคณาพิพัฒน์
834520000,120,กรุงเทพมหานคร,ทุ่งสองห้อง,แจ้งวัฒนะ,10100000000000,16,4168,,10210,,3,13091.15,8802,หลักสี่,ผลิตไฟฟ้า กำลังการผลิต รวม 9.766 เมกะวัตต์,4168,8802301952,บริษัท ผลิตไฟฟ้าและพลังงานร่วม จำกัด
2500000,251,กรุงเทพมหานคร,บางแคเหนือ,,10100000000000,178,4169,4211329,10160,หมู่บ้านเศรษฐกิจ 22,,776.69,7000,บางแค,"ทำขาจักรเย็บผ้า, ทำตู้รองเครื่องถ่ายเอกสาร",4169,7000300417,ห้างหุ้นส่วนจำกัด ร่วมแสงพัฒนาอุตสาหกรรม
14000000,18/39,กรุงเทพมหานคร,คลองกุ่ม,นวมินทร์,10100000000000,7,4170,,10240,สมาคมแพทย์,3,941,1400,บึงกุ่ม,ผลิตน้ำแข็ง,4170,1400300541,บริษัท ซูเปอร์ไอซ์ จำกัด
300000,40,กรุงเทพมหานคร,บางจาก,สุขุมวิท,10100000000000,10,4171,,10260,สุขุมวิท 97,,41,9501,พระโขนง,ซ่อม และเคาะพ่นสีรถยนต์,4171,9501300732,อู่โชคดีเซอร์วิส
550000,785,กรุงเทพมหานคร,บางมด,พระรามที่ 2,10100000000000,4,4172,4691460,10150,,,29.5,6707,จอมทอง,ทำแบบพิมพ์จากโลหะ,4172,6707301423,นายพิชาญ ชุ่มทรัพย์ไพศาล
1700000,1,กรุงเทพมหานคร,บางปะกอก,,10100000000000,6,4173,4224038,10140,สุขสวัสดิ์ 26แยก4,,159.5,903,ราษฎร์บูรณะ,บดเครื่องยาสมุนไพร,4173,903300143,บริษัท โรงงานไต้ฮง (2548) จำกัด
