ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
อ่อนนุช,พิมพ์ลวดลายผ้า,3.0,10100000425179,8589.6,13000000,5252,3-22(4)-4/17,5252,2204300417.0,3288459.0,ห้างหุ้นส่วนจำกัด โชคชัยอุตสาหกรรม,70,กรุงเทพมหานคร,สุขุมวิท,ประเวศ,ประเวศ,13/2
,ผลิตลูกยางอุปกรณ์รถยนต์และเครื่องจักรกล,1.0,10100300525298,1770.82,20000000,5253,3-52(4)-5/29,5253,5204300529.0,4152101.0,บริษัท เอส.ที..อุตสาหกรรมยาง จำกัด,85,กรุงเทพมหานคร,บางขุนเทียน-ชายทะเล,แสมดำ,บางขุนเทียน,416.0
พระรามที่ 2 ซอย 3,ทำเครื่องใช้เล็ก ๆ จากพลาสติก,,10100007025329,167.68,1500000,5254,3-53(1)-70/32,5254,5301307032.0,4274986.0,นายชูศักดิ์ ปรีชาวรเวช,15,กรุงเทพมหานคร,พระราม 2,บางมด,จอมทอง,"74,76"
โกสมรวมใจ,ผลิตเครื่องบรรจุภัณฑ์ สำหรับอุตสาหกรรมเคมี อุตสาหกรรมอาหาร,4.0,10100101525539,161,12487700,5255,3-68-15/53,5255,6800301553.0,,บริษัท เอนก แมชินเนอรี่ จำกัด,36,กรุงเทพมหานคร,วิภาวดีรังสิต,สีกัน,ดอนเมือง,30/93
ร่วมมิตร,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 95 เครื่อง),,10100001825351,25.47,8700000,5256,3-28(1)-18/35,5256,2801301835.0,,บริษัท เอ็ม เค เค (ไทยแลนด์) จำกัด,87,กรุงเทพมหานคร,วิภาวดีรังสิต,สามเสนใน,พญาไท,58.0
สุขสวัสดิ์ 35,ทำประตู หน้าต่างเหล็กดัด,,10100600425439,90.5,230000,5257,3-63(2)-4/43,5257,6302300443.0,4637535.0,นายอารีย์ มหารักษ์,6,กรุงเทพมหานคร,สุขสวัสดิ์,ราษฎร์บูรณะ,ราษฎร์บูรณะ,153.0
เอกชัย 1,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 210 เครื่อง) และถักผ้ายืด (จำนวนเครื่องถักผ้ายืด 34 เครื่อง) ทำผลิตภัณฑ์ต่าง ๆ จากผ้าผืนเป็นเครื่องใช้ เช่น ผ้าห่ม ผ้,3.0,10100010125298,190.14,2200000,5258,3-28(1)-101/29,5258,2801310129.0,,บริษัท จอลลี่ เท็กซ์ไทล์ อินดัสตรี จำกัด,160,กรุงเทพมหานคร,เอกชัย,บางขุนเทียน,จอมทอง,86/179
สุขสวัสดิ์ 22,ทำรองเท้า พี.วี.ซี.,8.0,10100300625213,249.2,6760000,5259,3-53(7)-6/21,5259,5307300621.0,4270220.0,บริษัท วีเอ็นพี อุตสาหการ จำกัด,35,กรุงเทพมหานคร,,บางปะกอก,ราษฎร์บูรณะ,173.0
ไชโย,ตัด พับ โลหะ ทำท่อลมเครื่องปรับอากาศ,14.0,10100301925539,156.86,2800000,5260,3-64(12)-19/53,5260,6412301953.0,,นางอนุรัตน์ กันทรบันดาลนิธิ,20,กรุงเทพมหานคร,บางบอน 3,หนองแขม,หนองแขม,84/21
สะแกงาม,ร่อน คัด หรือแยกขนาดเมล็ดถั่วเขียว,1.0,10100000425484,97.51,25000000,5261,3-2(9)-4/48,5261,209300448.0,,บริษัท รติสุข จำกัด,7,กรุงเทพมหานคร,พระรามที่ 2,แสมดำ,บางขุนเทียน,153.0
กรุงเทพกรีฑา8,รับจ้างพิมพ์สิ่งพิมพ์ทุกชนิด,-,10100005325473,117,16000000,5262,3-41(1)-53/47,5262,4101305347.0,,บริษัท ที.เค.พริ้นติ้ง จำกัด,13,กรุงเทพมหานคร,,หัวหมาก,บางกะปิ,12.0
กรุงธนบุรี 6,ทำแฟ้มปกหนังสือ,,10100300625437,54.56,3100000,5263,3-41(1)-6/43,5263,4101300643.0,4391717.0,ห้างหุ้นส่วนจำกัด งานทวี พีวีซี อุตสาหกรรม,30,กรุงเทพมหานคร,กรุงธนบุรี,บางลำภูล่าง,คลองสาน,284-286
เยาวพันธุ์(เจริญนคร 28),ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 60 เครื่อง),,10100002525299,101.34,700000,5264,3-28(1)-25/29,5264,2801302529.0,,บริษัท มณฑล จำกัด,120,กรุงเทพมหานคร,เจริญนคร,บางลำภูล่าง,คลองสาน,"31,33,35,37,39"
สุขสวัสดิ์ 62,"ผลิตและประกอบเครื่องใช้ไฟฟ้า เช่น เครื่องเล่น ดีวีดี, วีซีดี",4.0,10101500225457,113.3,1000000,5265,3-72-2/45,5265,7200300245.0,,บริษัท ซายน์ เคเบิ้ล จำกัด,39,กรุงเทพมหานคร,สุขสวัสดิ์,บางมด,ทุ่งครุ,298/2
จันทนชาติ,ทำเครื่องเรือนจากไม้,,10100003025265,38.32,7820000,5266,3-37-30/26,5266,3700303026.0,585-9559,กิติชัย,4,กรุงเทพมหานคร,ประชาชื่น,บางซื่อ,บางซื่อ,42/5-9
,ตรวจสภาพรถยนต์ใหม่,,10100201725377,105,3000000,5267,3-95(1)-17/37,5267,9501301737.0,7452222.0,บริษัท เบนซ์ บีเคเค กรุ๊ป จำกัด,20,กรุงเทพมหานคร,สุขุมวิท,บางนา,บางนา,3888.0
เทพไพเราะนิมิตร,ผลิตน้ำดื่ม,,10100200125140,188.99,2100000,5268,3-20(1)-1/14,5268,2001300114.0,5210393.0,บริษัท กรุงเทพน้ำกลั่นบริการ (1969) จำกัด,59,กรุงเทพมหานคร,แจ้งวัฒนะ,ตลาดบางเขน,หลักสี่,208/4
เพชรเกษม 79 แยก 15,ทำอุปกรณ์รถยนต์ เช่น ขอเกี่ยวผ้าใบ เหล็กชายล่าง เหล็กปิดขอบข้าง,0.0,10100102125230,163.5,3570000,5269,3-77(2)-21/23,5269,7702302123.0,   -,พูนศิลป์อุตสาหกรรม,6,กรุงเทพมหานคร,    -,หนองแขม,หนองแขม,3.0
-,ผลิตไอศกรีม,,10100100125422,2901.5,110000000,5270,3-12(11)-1/42,5270,1211300142.0,,บริษัท เอฟแอนด์เอ็น ยูไนเต็ด จำกัด,0,กรุงเทพมหานคร,ท่าข้าม,แสมดำ,บางขุนเทียน,95.0
,ผลิตพื้นรองเท้ายางและทำรองเท้า,,10100400225351,364.5,12500000,5271,3-52(4)-2/35,5271,5204300235.0,42141354455455.0,บริษัท คาราประสิทธิ์ โปรดักส์ จำกัด,28,กรุงเทพมหานคร,,บางบอน,บางบอน,6.0
,ซ่อม และเคาะพ่นสีรถยนต์,6.0,10100202125353,39.75,80000,5272,3-95(1)-21/35,5272,9501302135.0,4154813.0,บริษัท ตั้ม ออโต้ เทรด จำกัด,6,กรุงเทพมหานคร,พระรามที่ 2,แสมดำ,บางขุนเทียน,99/45
,ซ่อมรถยนต์และพ่นสีรถยนต์,2.0,10100303125534,38.27,4000000,5273,3-95(1)-31/53,5273,9501303153.0,,ห้างหุ้นส่วนจำกัด ส.ธนาวรรณยนต์,15,กรุงเทพมหานคร,สามวา,บางชัน,คลองสามวา,39/3
ผุ้ใหญ่น้อม,ห้องเย็นรับฝากพืชผลทางเกษตร เช่น มะขามเปียก พริกแห้ง,9.0,10100900325420,230,5500000,5274,3-92-3/42,5274,9200300342.0,,นายบุญลือ ชิติรัตนทรีย์,2,กรุงเทพมหานคร,สายบางแวก,บางแวก,ภาษีเจริญ,17/44
,ศูนย์บริการซ่อมแซม บำรุงรักษาตรวจสภาพรถยนต์ พ่นกันสนิม และพ่นสีรถยนต์,,10100010525539,86.06,181000000,5275,3-95(1)-105/53,5275,9501310553.0,02-3282288,บริษัท โตโยต้าภูมิพัฒนา โชว์รูมสวนหลวง จำกัด,18,กรุงเทพมหานคร,เฉลิมพระเกียรติ ร.9,หนองบอน,ประเวศ,388.0
สุขุมวิท 63 (เอกมัย),ทำเครื่องเรือนจากไม้,,100100725389,6.75,80000,5276,ศ3-37-7/38,5276,ศ03700300738,02-3910218,อาร์ต เฟรมมิ่ง,9,กรุงเทพมหานคร,สุขุมวิท,คลองตันเหนือ,วัฒนา,436-436/1
-,ซ่อมและเคาะพ่นสีรถยนต์,1.0,10100003025463,16.84,700000,5277,3-95(1)-30/46,5277,9501303046.0,,บริษัท พีเจ คาร์ คลีนิก จำกัด,7,กรุงเทพมหานคร,เพชรเกษม,บางแคเหนือ,บางแค,5.0
