ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
,"42,44",เฉลิมพระเกียรติร.9ซอย 30แยก 21,477.97,4500000,355,6,3-41(1)-7/55,355,นายประกิต คุณวุฒิรักษ์,พิมพ์สิ่งพิมพ์ต่างๆและทำกระดาษเคลือบลามิเนท,27263966,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,
กัลปพฤกษ์,34/9,,84,19000000,356,25,3-95(1)-190/56,356,บริษัท อาร์เอ็มเอ ซิตี้ มอเตอร์ส จำกัด,บริการซ่อมบำรุงรักษารถยนต์ และพ่นสีรถยนต์,,10150,บางขุนเทียน,จอมทอง,กรุงเทพมหานคร,
ดาวคะนอง-จอมทอง,"62/8,62/53",เลิศพัฒนาใต้,193.43,2500000,357,12,3-53(4)-51/57,357,บริษัท แสงศิลป์ พลาสติก จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น ถุง กล่อง และฝาขวด,02-468-3270,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,
สุขสวัสดิ์,41/57,สุขสวัสดิ์14,113,15700000,358,6,3-64(9)-7/58,358,ห้างหุ้นส่วนจำกัด ไทยพงษ์อุตสาหกรรม,ทำผลิตภัณฑ์โลหะต่างๆเช่น บานพับ กลอน,,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,5
จอมทอง,75/18,เลิศพัฒนาใต้,120.9,350000,359,10,3-53(1)-43/58,359,เจริญแพ็คกิ้ง,ทำของใช้เล็กๆ จากพลาสติก,,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,1
สุขสวัสดิ์,398,สุขสวัสดิ์ 4,1,0,360,28,3-22(2)-10/55,360,นายเทียนชัย หล่อทรัพย์คง,ทอผ้าทุกชนิด,02-4681532,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,3
เพชรเกษม,96/2-3,,34,16300000,361,5,3-95(1)-111/55,361,ห้างหุ้นส่วนจำกัด รวมยิ่งเจริญยางยนต์,บริการถ่วงล้อ เปลี่ยนยางรถยนต์ทั่วไป,02-413-0361,10160,บางหว้า,ภาษีเจริญ,กรุงเทพมหานคร,9
เพชรเกษม,"329-331,754/1",จำดนียรสุข,86.05,12300000,362,15,3-41(1)-22/57,362,ห้างหุ้นส่วนจำกัด รีลักส์อุตสาหกรรม,ทำสมุดติดรูปและของชำร่วย ,,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
จรัญสนิทวงศ์,1059,จรัญสนิทวงศ์ 3,143.58,2604500,363,38,3-46(1)-1/55,363,บริษัท เอช เค ฟาร์มาซูติคอล จำกัด,ผลิตยารักษาโรคแผนปัจจุบัน เช่น ยาน้ำ ยาเม็ดและยาผง,,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
สมเด็จเจ้าพระยา,"73,75",สมเด็จเจ้าพระยา 12,75.64,3000000,364,5,3-53(4)-10/58,364,บริษัท จตุโชคพลาสติก จำกัด,ทำถุงพลาสติก,24373711,10600,สมเด็จเจ้าพระยา,คลองสาน,กรุงเทพมหานคร,
พระรามที่ 2,54,,44,18000000,365,20,3-95(1)-112/58,365,บริษัท นีโอ มอเตอร์มาสเตอร์ จำกัด,ซ่อมรถยนต์,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,12/225,เทียนทะเล 24,69,20000000,366,17,3-77(2)-73/57,366,บริษัท เคเคอี เมทัล เวอร์ค จำกัด,การทำชิ้นส่วนพิเศษหรืออุปกรณ์สำหรับรถยนต์หรือรถพ่วง,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
บางขุนเทียน-ชายทะเล,"184,186,188",เทียนทะเล 26 แยก 6,199,4999999,367,10,ข3-64(13)-5/55,367,บริษัท ไฮเทค ไดคาซติ้ง จำกัด,กลึง เจาะ กัด ไส เชื่อมโลหะ และรับจ้างฉีดโลหะทั่วไป,02-453-6130,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียนชายทะเล,,เทียนทะเล 24,496.04,17130000,368,20,3-41(1)-13/57,368,บริษัท อิมเมจ ออฟเซ็ท จำกัด,"สิ่งพิมพ์บรรจุภัณฑ์,ใบปลิว,โบว์ชัวร์,แคตตาล๊อต,และสิ่งพิมพ์ต่างๆ",,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,1340/1,เทียนทะเล26แยก6-1,248.5,21000000,369,16,ข3-64(13)-42/55,369,บริษัท เอส เค เอ็น แมชชีนเนอรี่ จำกัด,ผลิตและจำหน่ายชิ้นส่วนอุปกรณ์แม่พิมพ์ปั้มโลหะ แม่พิมพ์พลาสติก รับจ้าง กลึง ไส เจาะ อ๊อก เชื่อมโลหะ,02-874375,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,112/2,เทียนทะเล 24,222.91,27800000,370,7,3-64(13)-325/55,370,บริษัท เอส.เอ.เอฟ.สเปเชียล สตีล จำกัด,ทำแม่พิมพ์โลหะและชุบแข็งแม่พิมพ์ดังกล่าว,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,36,เทียนทะเล 26,418.9,14000000,371,16,ข3-53(1)-13/55,371,บริษัท สาธิต อินเตอร์พลาส จำกัด,โรงงานฉีดพลาสติก,08-8973774-5,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
พระรามที่ 2,406/1,,73.27,6870000,372,5,3-95(1)-219/57,372,บริษัท บ้านซูซูกิ ออโตโมบิล จำกัด,ศูนย์บริการซ่อมรถยนต์,24501115,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,"7,9",เทียนทะเล 20 แยก 5,196,32933471,373,15,3-41(1)-10/57,373,บริษัท อรุณศิลป์ ครีเอเชั่น (1999) จำกัด,พิมพ์สิ่งพิมพ์ต่าง ๆ และกล่องบรรจุภัณฑ์,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียนชายทะเล,20/43,เทียนทะเล 17,162,1840000,374,4,3-53(4)-37/57,374,นางสาวโสภา ศิริอภินันท์,ทำถุงพลาสติก และบดหรือย่อยพลาสติก,086-3281304,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,1
