ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
-,เลขที่ ,-,20440002925521,21,1340000,1370,จ3-105-29/52มค,1893,บริษัท ส. สิริโชคเจริญกิจ จำกัด,081-8591621,อัดเศษกระดาษ เศษโลหะ เศษพลาสติก และคัดแยกวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,4,44150,นาสีนวน,กันทรวิชัย,มหาสารคาม,2
-,เลขที่ 69,-,10200100725567,185,17000000,1371,3-106-7/56ชบ,1112,บริษัท ส.กนกการจัดการสิ่งแวดล้อม จำกัด,081-1716728,นำสารละลายประเภทกรดเสื่อมสภาพมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อนำกรดกลับมาใช้ประโยชน์ใหม่ ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้ว น้ำมันหล่อเย็นที่ใช้แล้ว (Used Coolant Oil) และตัวทำละลายที่ใช้แล้ว ทำเชื้อเพลิงผสมจากเศษผ้าปนเปื้อนน้ำมัน ซ่อมและล้างบรรจุภัณฑ์ ทำอิฐบล็อกจากวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,14,20270,บ่อกวางทอง,บ่อทอง,ชลบุรี,1
เทพารักษ์,เลขที่ 46/67,บางปลา 32,10110001925606,1763,25000000,1372,3-105-19/60สป,102,บริษัท ส.กนกทรัพย์ รีไซเคิล จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,18,10260,บางปลา,บางพลี,สมุทรปราการ,9
-,เลขที่ 221/23,-,10200013425479,78,8200000,1373,3-105-134/47ชบ,916,บริษัท ส.เกียรติเจริญ ค้าของเก่า จำกัด,038-116733-4,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),20,20230,บ่อวิน,ศรีราชา,ชลบุรี,4
,"เลขที่ โฉนดที่ดินเลขที่ 154735, 155565",,10200011825605,144.5,22000000,1374,3-106-118/60ชบ,1051,บริษัท ส.เกียรติเจริญ ค้าของเก่า จำกัด,,ทำเชื้อเพลิงผสมที่เป็นของเหลว (Liquids Blending) จากน้ำมันใช้แล้ว ตัวทำละลายที่ใช้แล้ว และน้ำมันหล่อเย็น ทำเชื้อเพลิงทดแทนจากน้ำมันใช้แล้ว และตัวทำละลายที่ใช้แล้ว บดย่อยชิ้นส่วนอิเล็กทรอนิกส์ ล้างภาชนะบรรจุภัณฑ์ปนเปื้อนด้วยตัวทำละลาย,5,20230,บ่อวิน,ศรีราชา,ชลบุรี,4
   บางปลา,เลขที่ 64/1,วัดศรีเมือง,10740400225453,3775.42,6000000,1375,3-106-2/45สค,2216,บริษัท ส.เจริญไทยรีไซเคิล จำกัด,034-422132,รีไซเคิลกากน้ำมันเครื่องใช้แล้วและน้ำมันหล่อลื่นใช้แล้วเพื่อนำไปใช้ผลิตเป็น รับเบอร์ออยส์ซีเมนต์ น้ำมันทาแบบหยอดทิ้ง จารบีและน้ำมันผสมสีทาบ้าน/คัดแยกสิ่งปฏิกูลหรือวัสดุไม่ใช้แล้วตามประกาศกระทรวงอุตสาหกรรมฉบับที่ 1 (พ.ศ.2541) หมวด 1 อัดเศษกระดาษ บดย่อยพลาสติกและล้างซ่อมแซมถังน้ำมันเก่า ไส้กรองน้ำมันเครื่อง/น้ำมันเครื่องใช้แล้วและน้ำมันหล่อลื่นใช้แล้ว เพื่อนำไปผลิตเป็นรับเบอร์ออยล์ซีเมนต์ น้ำมันทาแบบหยอดทิ้ง และน้ำมันผสมสีทาบ้าน,10,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,3
,เลขที่ 155/9,หนองซิมสิว,10210010425604,86,3500000,1376,3-105-104/60รย,1234,บริษัท ส.ทรงสิทธิ์รีไซเคิล จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,4,21120,หนองบัว,บ้านค่าย,ระยอง,1
ทางหลวงหมายเลข 304,เลขที่ 289, -,10250010825486,382,8200000,1377,3-105-108/48ปจ,1663,บริษัท ส.ทวีทรัพย์ รีไซเคิล จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,25140,หนองโพรง,ศรีมหาโพธิ,ปราจีนบุรี,5
เทพารักษ์,เลขที่ 118/7,บางปลา 34,10110006225598,490,160000000,1378,3-105-62/59สป,165,บริษัท ส.เทพกิจ กรุ๊ป จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,30,10270,บางปลา,บางพลี,สมุทรปราการ,9
,"เลขที่ โฉนดที่ดินเลขที่ 58119, 58932",,10130000625593,80,4500000,1379,3-105-6/59ปท,433,บริษัท ส.บุญมา รีไซเคิล จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,20130,ลำไทร,ลำลูกกา,ปทุมธานี,4
ทางหลวงสาย 36,เลขที่ 168/1,,10210003225607,217,11000000,1380,3-105-32/60รย,1265,บริษัท ส.ปัญญารุ่งเรืองโลหะกิจ จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,9,21180,มะขามคู่,นิคมพัฒนา,ระยอง,6
