ถนน,เลขที่,ซอย,FID,เงินทุน,แรงม้า,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
เจริญรัถ,384,เจริญรัถ 10,10100100000000,3000000,95.78,3616,3-53(4)-50/48,3616,นายยงยุทธ ยั่งยืนสิน,,"ทำภาชนะบรรจุ เช่น ถุงพลาสติก, ถังน้ำ และของใช้อื่น ๆ",4,10600,คลองต้นไทร,คลองสาน,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,885,25,10100100000000,3700000,422,3617,3-34(1)-8/26,3617,บริษัท ไทยสมบูรณ์อินดัสเตรียล จำกัด,5851604,เลื่อยไม้(เครื่องจักรสำหรับเลื่อยไม้ 285 แรงม้า เครื่องทุ่นแรง 137 แรงม้า),15,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ฉลองกรุง,102/1,-,72030000000000,0,6110,3618,น.12(10)-1/2548-ญนล.,3618,บริษัท มอนเดลีซ อินเตอร์เนชั่นแนล (ประเทศไทย) จำกัด,,"ผลิต Candy, Gum and Compressed Mints",0,10520,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,4
จันทน์,3761/127,อยู่ดีตัดใหม่,10100100000000,0,8,3619,3-64(2)-27/52,3619,ชัยเจริญโลหะกิจ,,ทำผลิตภัณฑ์ด้วยวิธีปั๊ม เช่น ลิ้นแฟ้มใส่เอกสาร,10,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
ประชาสำราญ,48,,10100000000000,3500000,35,3620,3-48(6)-1/58,3620,บริษัท พี บี เอส คอมเมอร์เชียล จำกัด,,หมึกพิมพ์,5,10530,คลองสิบสอง,หนองจอก,กรุงเทพมหานคร,1
สามเสน,254-256,,10100500000000,600000,24.57,3621,3-95(1)-3/14,3621,บริษัท รวมยาง จำกัด,2827344,ซ่อมและพ่นสีรถยนต์และตั้งศูนย์ถ่วงล้อ,14,10200,บางขุนพรหม,พระนคร,กรุงเทพมหานคร,
บางขุนเทียน,52/116,,10100100000000,980000,122.61,3622,3-53(1)-32/26,3622,เฮงเจริญพลาสติก,,ทำผลิตภัณฑ์พลาสติก เช่น มือจับพลาสติก,12,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,6
จรัญสนิทวงศ์,26/75-76,,10101100000000,1210000,96.4,3623,3-70-2/43,3623,บริษัท ไทยสเตนเลส จำกัด,,ประกอบตู้แช่สเตนเลสและเชื่อมประกอบผลิตภัณฑ์โลหะทั่วไป,10,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
พระรามที่ 4,2901-2903,-,10100000000000,0,11,3624,3-95(1)-41/48,3624,พระราม 4 ยางยนต์พาณิชย์,0 2258 2783,ซ่อมรถยนต์ เช่น ปะยาง ถ่วงล้อ,1,10110,คลองตัน,คลองเตย,กรุงเทพมหานคร,
อนามัยงามเจริญ,130,,10100000000000,64000000,264.58,3625,3-41(1)-48/47,3625,บริษัท ป.สยาม พริ้นติ้ง จำกัด,,พิมพ์สิ่งพิมพ์ต่าง ๆ,80,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
พุทธบูชา,24/16-17,,10100200000000,600000,20.95,3626,3-95(1)-11/35,3626,นายอดิศักดิ์ แต้สุวรรณ,,พ่นสีหลังคารถบรรทุกเล็ก,3,10150,บางมด,จอมทอง,กรุงเทพมหานคร,5
พระรามที่ 4,"38,553,857",,10101800000000,3200000,36.75,3627,3-95(1)-2/32,3627,นายอนุชา ตัณฑเศรษฐี,,ตรวจ ซ่อม เช็คและเคาะพ่นสีรถยนต์,9,10110,คลองเตย,คลองเตย,กรุงเทพมหานคร,
ลาดพร้าว,36/31-32,ลาดพร้าว 71,10100100000000,8150000,23.5,3628,3-95(1)-41/35,3628,นายนิค ศรีกลชีพ,,ซ่อม และพ่นสีรถยนต์,7,10230,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,6
,251,หมู่บ้านเศรษฐกิจ 22,10100500000000,2500000,776.69,3629,3-70-4/17,3629,ห้างหุ้นส่วนจำกัด ร่วมแสงพัฒนาอุตสาหกรรม,4211329,"ทำขาจักรเย็บผ้า, ทำตู้รองเครื่องถ่ายเอกสาร",178,10160,บางแคเหนือ,บางแค,กรุงเทพมหานคร,
สุขุมวิท,40,สุขุมวิท 97,10100400000000,300000,41,3630,3-95(1)-7/32,3630,อู่โชคดีเซอร์วิส,,ซ่อม และเคาะพ่นสีรถยนต์,10,10260,บางจาก,พระโขนง,กรุงเทพมหานคร,
พระรามที่ 2,785,,10100200000000,550000,29.5,3631,3-67(7)-14/23,3631,นายพิชาญ ชุ่มทรัพย์ไพศาล,4691460,ทำแบบพิมพ์จากโลหะ,4,10150,บางมด,จอมทอง,กรุงเทพมหานคร,
แฉล้มนิมิตร,3601/57,ขันอุไร,10100000000000,600000,41.5,3632,3-64(9)-47/32,3632,นางวันดี ศิวะรัตนธำรงค์,2892287,ทำเครื่องใช้จากโลหะ เช่น ช้อน ที่รองแก้ว บูช สกรู,4,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
งามวงศ์วาน,83/21-22,,10100200000000,100000,43.82,3633,3-95(1)-39/29,3633,นำชัย,,ปะยาง ตั้งศูนย์ และถ่วงล้อรถยนต์,4,10210,ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,6
สมเด็จพระเจ้าตากสิน,81,วัดกระจับพินิจ,10100400000000,400000,180.49,3634,3-77(2)-9/20,3634,ห้างหุ้นส่วนจำกัด โรงงานยางสยาม,,ทำชีลกันน้ำมัน,12,10600,บุคคโล,ธนบุรี,กรุงเทพมหานคร,
,223,,10100000000000,150000,44.64,3635,3-64(9)-35/23,3635,บริษัท ทีซี สปีด ออโต้พาร์ท จำกัด,02-427-7754,ทำของใช้เล็ก ๆ จากโลหะ เช่น แบบพิมพ์โลหะ สกรู น๊อตและกระบอกไฟฉาย,9,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,227,-,10100000000000,53600000,223.8,3636,3-41(1)-10/53,3636,บริษัท วีซีเอ พริ้นท์ จำกัด,081-5522522,พิมพ์สิ่งพิมพ์ต่าง ๆ,51,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
พระราม 3,5,โชคชัยจงจำเริญ,100300000000,190000,37.13,3637,ศ3-37-1/32,3637,บริษัท อาคเนย์การช่าง จำกัด,2841562,ทำเครื่องเรือนจากไม้,2,10120,บางโพงพาง,ยานนาวา,กรุงเทพมหานคร,
ประชาอุทิศ,924/10,-,10100000000000,82000000,45,3638,3-95(1)-268/49,3638,บริษัท อีซูซุ แสงหงส์ บางกอก จำกัด,02-8190290-8,โชว์รูมจำหน่ายและศูนย์บรกิการ รถยนต์กะบะอีซูซุ,28,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,1
พระรามที่ 4,529/2-3,สองพระ,10100100000000,230000,55.43,3639,3-53(4)-16/26,3639,นายเอียว แซ่เอี๊ยบ,,ทำผลิตภัณฑ์จากพลาสติก เช่น กล่อง และฝาจุกขวดพลาสติก,5,10500,มหาพฤฒาราม,บางรัก,กรุงเทพมหานคร,
สุทธิสารแยก 1,292,,10100000000000,650000,82.48,3640,3-95(1)-74/29,3640,บริษัท วี.อาร์.อาร์ ออโต้ จำกัด,2772499,ซ่อม และพ่นสีรถยนต์ ได้ประมาณปีละ 300 คัน,12,10400,ดินแดง,ดินแดง,กรุงเทพมหานคร,
ร่มเกล้า,312,,10100000000000,2000000,663.5,3641,3-34(1)-4/32,3641,บริษัท ไม้แสงวิวัฒน์ (1988) จำกัด,5175252,ไสซอยไม้แปรรูป,18,10510,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,
