ประกอบกิจการ,หมู่,ถนน,เงินทุนรวม (ล้านบาท),เลขทะเบียนโรงงาน,FID,_id,แรงม้า,รหัสประเภท,ชื่อโรงงาน,ตำบล,ปีที่อนุญาต,ซอย,อำเภอ,เลขที่,จังหวัด,ผู้ประกอบการ,จำพวก,คนงานรวม,รหัสไปรษณีย์
ถอดแยกและบดย่อยชิ้นส่วนอุปกรณ์เครื่องใช้ไฟฟ้า ชิ้นส่วนอิเล็กทรอนิกส์และชิ้นส่วนรถยนต์ที่ผ่านการใช้งานแล้ว รวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,, 175.00 ,3-106-41/67ชบ,10200113025674,1167," 2,821.70 ",10600,บริษัท ฮั้วไท้ เมทัล (ประเทศไทย) จำกัด,นาวังหิน,67,,พนัสนิคม,โฉนดที่ดินเลขที่ 101024,ชลบุรี,บริษัท ฮั้วไท้ เมทัล (ประเทศไทย) จำกัด,3, 80 ,20140
นำถ่านกัมมันต์ที่ผ่านการใช้งานแล้วมาฟื้นฟูสภาพเพื่อใช้งานใหม่ (Regeneration of spent Activated Carbon),3,, 28.40 ,3-106-2/46ชบ,10200200225468,1168, 296.40 ,10600,บริษัท ซีเค รีเจน ซิสเต็มส์ จำกัด,นาเริก,46,,พนัสนิคม,35/3,ชลบุรี,บริษัท ซีเค รีเจน ซิสเต็มส์ จำกัด,3, 19 ,20140
นำตัวทำละลายที่ใช้แล้ว และตัวทำละลายที่ปนเปื้อนน้ำมัน มาผลิตเป็นผลิตภัณฑ์ใหม่ โดยวิธีทางอุตสาหกรรม,3,, 6.00 ,3-106-80/60ชบ,10200008025607,1169, 125.00 ,10600,บริษัท สยาม แอดวานซ์ เคมีคอล จำกัด,หน้าพระธาตุ,60,,พนัสนิคม,99,ชลบุรี,บริษัท สยาม แอดวานซ์ เคมีคอล จำกัด,3, 11 ,20140
"ถอดแยกอุปกรณ์เครื่องใช้ไฟฟ้าและอิเล็กทรอนิกส์, บดย่อยสายไฟเก่า, ซ่อมล้างถัง ภาชนะและบรรจุภัณฑ์ที่ใช้แล้ว, นำน้ำมันที่ใช้แล้ว นำมันหล่อเย็นพร้อมไส้กรองน้ำมันมาผ่านกรรมวิธีทางอุตสาหกรรมโดยการกรองเพื่อนำกลับมาใช้ประโยชน์ใหม่, บดยาง, อัดเศษโลหะ, อัดกระดาษ, บดย่อยพลาสติก, ทำเชื้อเพลิงทดแทน, เก็บรวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ, คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย, ผลิตผลิตภัณฑ์จากยางและยางคอมปาวด์",11,, 140.00 ,3-106-61/65ชบ,10200159225659,1170," 3,010.00 ",10600,บริษัท นพรุจ รีไซเคิล จำกัด,นาวังหิน,65,,พนัสนิคม,48,ชลบุรี,บริษัท นพรุจ รีไซเคิล จำกัด,3, 60 ,20140
ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้วและตัวทำละลายใช้แล้ว ทำเชื้อเพลิงผสมชนิดแข็งและเหลว (Blending) จากวัสดุที่ไม่ใช้แล้วที่มีค่าความร้อน เช่น กากตะกอนน้ำมัน เศษผ้าปนเปื้อน วัสดุปนเปื้อน น้ำมันปนเปื้อนน้ำ ตัวทำละลาย ทินเนอร์ เป็นต้น ซ่อมและล้างถังบรรจุภัณฑ์หด้วยตัวทำละลาย,6,, 19.50 ,3-106-17/66ชบ,10200087625665,1171, 311.00 ,10600,บริษัท เอ เค สปีด ออยล์ จำกัด,หนองปรือ,66,,พนัสนิคม,60,ชลบุรี,บริษัท เอ เค สปีด ออยล์ จำกัด,3, 30 ,20140
ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นและตัวทำละลายที่ใช้แล้ว ทำน้ำมันทาแบบจากน้ำมันหล่อลื่นที่ใช้แล้ว,2,, 2.05 ,3-106-27/53ชบ,10200102725532,1172, 85.00 ,10600,บริษัท ทีเคเอสพี ออย จำกัด,โคกเพลาะ,53,,พนัสนิคม,2,ชลบุรี,บริษัท ทีเคเอสพี ออย จำกัด,3, 10 ,20140
ทำผลิตภัณฑ์คอนกรีตบล็อก บล็อกประสาน อิฐตัวหนอน จากวัสดุไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,12,, 6.00 ,3-106-71/63ชบ,10200253725638,1173, 106.00 ,10600,บริษัท โอทีที อินเตอร์ เทคโนโลยี จำกัด,หนองเหียง,63,,พนัสนิคม,91/5,ชลบุรี,บริษัท โอทีที อินเตอร์ เทคโนโลยี จำกัด,3, 50 ,20140
ทำเชื้อเพลิงทดแทนจากน้ำมันที่ใช้แล้ว,16,-, 4.70 ,3-106-4/52ชบ,10200000425524,1174," 3,440.50 ",10600,บริษัท เอส เอส ซี ออยล์ จำกัด,หนองเหียง,52,-,พนัสนิคม,52,ชลบุรี,บริษัท เอส เอส ซี ออยล์ จำกัด,3, 11 ,20140
ถอด แยก บดย่อย สายไฟและมอเตอร์ใช้แล้ว เพื่อนำโลหะกลับมาใช้ประโยชน์ใหม่ คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,16,331, 40.00 ,3-106-56/63ชบ,10200166825632,1175," 1,625.00 ",10600,บริษัท ยูนิ มาสเตอร์ ภูลิน เอ็นเนอร์ยี่ จำกัด,หนองเหียง,63,,พนัสนิคม,17/3,ชลบุรี,บริษัท ยูนิ มาสเตอร์ ภูลิน เอ็นเนอร์ยี่ จำกัด,3, 25 ,20140
ทำเชื้อเพลิงทดแทนและเชื้อเพลิงสังเคราะห์จากน้ำมันหล่อลื่นที่ใช้แล้วและตัวทำละลายที่ใช้แล้ว ล้างภาชนะบรรจุด้วยตัวทำละลาย,2,, 4.00 ,3-106-37/59ชบ,10200003725599,1176, 50.00 ,10600,บริษัท เอ็น.ดี.ออยล์ จำกัด,หัวถนน,59,,พนัสนิคม,113,ชลบุรี,บริษัท เอ็น.ดี.ออยล์ จำกัด,3, 5 ,20140
ถอดแยกและบดย่อยอุปกรณ์ไฟฟ้าและชิ้นส่วนอิเล็กทรอนิกส์ หลอมหล่อเศษโลหะ ตะกรันและตะกอนโลหะ เก็บรวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,, 114.00 ,3-106-42/67ชบ,10200117425672,1177," 3,744.22 ",10600,บริษัท ฟอร์ทรุย อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,นาวังหิน,67,,พนัสนิคม,198,ชลบุรี,บริษัท ฟอร์ทรุย อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,3, 90 ,20140
ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นใช้แล้วหรือตัวทำละลายใช้แล้ว นำน้ำมันที่ใช้แล้วมาปรับปรุงคุณภาพเพื่อนำกลับมาใช้ประโยชน์ใหม่ ทำเชื้อเพลิงผสมชนิดแข็ง (Solid Blending)และเชื้อเพลิงผสมชนิดเหลว (Liquid Blending)รีไซเคิลกรด-ด่าง ที่ผ่านการใช้งานแล้ว ,16,, 17.00 ,3-106-29/63ชบ,10200076025638,1178, 345.82 ,10600,บริษัท เอส เอส ซี ออยล์ จำกัด,หนองเหียง,63,,พนัสนิคม,โฉนดที่ดินเลขที่ 31050,ชลบุรี,บริษัท เอส เอส ซี ออยล์ จำกัด,3, 12 ,20140
