ประเภทกฎหมาย,ประเภทรถ,จังหวัด,ประเภทเชื้อเพลิง,จำนวนรถ
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อ่างทอง,แก๊ส LPG,3
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อ่างทอง,แก๊ส LPG +เบนซิน,11
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อ่างทอง,เบนซิน,3
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อำนาจเจริญ,,
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อุดรธานี,,
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อุตรดิตถ์,แก๊ส LPG +เบนซิน,1
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อุตรดิตถ์,,
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อุทัยธานี,,
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อุบลราชธานี,แก๊ส LPG,34
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อุบลราชธานี,แก๊ส LPG +เบนซิน,5
รถยนต์,รย. 8 รถยนต์รับจ้างสามล้อ,อุบลราชธานี,เบนซิน,109
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กระบี่,แก๊ส LPG +เบนซิน,1
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กระบี่,ดีเซล,33
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กระบี่,เบนซิน,15
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กระบี่,เบนซิน-ไฟฟ้า,12
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กระบี่,ไฟฟ้า,7
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,แก๊ส LPG +เบนซิน,39
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,ดีเซล,134
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,ดีเซล-ไฟฟ้าแบบเสียบปลั๊ก,3
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,เบนซิน,75
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,เบนซิน-ไฟฟ้า,59
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,เบนซิน-ไฟฟ้าแบบเสียบปลั๊ก,28
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,ไฟฟ้า,132
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กรุงเทพมหานคร,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กาญจนบุรี,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กาฬสินธุ์,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,กำแพงเพชร,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ขอนแก่น,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,จันทบุรี,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ฉะเชิงเทรา,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชลบุรี,แก๊ส LPG +เบนซิน,1
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชลบุรี,ดีเซล,5
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชลบุรี,เบนซิน,3
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชลบุรี,เบนซิน-ไฟฟ้า,1
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชลบุรี,ไฮโดรเจน,2
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชลบุรี,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชัยนาท,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชัยภูมิ,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ชุมพร,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงราย,CNG สลับเบนซิน,1
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงราย,แก๊ส LPG +เบนซิน,20
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงราย,ดีเซล,26
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงราย,เบนซิน,13
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงราย,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงใหม่,CNG สลับเบนซิน,1
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงใหม่,แก๊ส LPG +เบนซิน,5
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงใหม่,ดีเซล,100
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงใหม่,เบนซิน,8
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงใหม่,เบนซิน-ไฟฟ้า,9
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงใหม่,ไฟฟ้า,24
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,เชียงใหม่,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ตรัง,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ตราด,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,ตาก,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครนายก,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครปฐม,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครพนม,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครราชสีมา,,
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครศรีธรรมราช,แก๊ส LPG +เบนซิน,13
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครศรีธรรมราช,ดีเซล,3
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครศรีธรรมราช,เบนซิน,3
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครศรีธรรมราช,เบนซิน-ไฟฟ้า,1
รถยนต์,รย. 9 รถยนต์บริการธุรกิจ,นครศรีธรรมราช,ไฟฟ้า,10
